Raw,Processed,Label
"Not worth the price. We almost stayed at a hotel for $110 a night, but instead choose the Hard Rock for $180 (a special). We were located on the ""newly renovated"" Beatles floor. The carpets in the hallways looked like they needed to be replaced. Upon entering our room we found some cool Beatles artwork along with a 3x4 foot Marilyn Manson portrait. I think they were halfway done re theming the room. At checkout they tried to charge us $11 for using the mini-bar which we didn't even open. They removed the charge right away but I wonder if they try to get unsuspecting people with that charge. Nothing special here. If you want to pay a bunch extra for some light theming then this is the place for you.
",not worth the price we almost stayed at a hotel for  a night but instead choose the hard rock for  a special we were located on the newly renovated beatles floor the carpets in the hallways looked like they needed to be replaced upon entering our room we found some cool beatles artwork along with a x foot marilyn manson portrait i think they were halfway done re theming the room at checkout they tried to charge us  for using the minibar which we didnt even open they removed the charge right away but i wonder if they try to get unsuspecting people with that charge nothing special here if you want to pay a bunch extra for some light theming then this is the place for you,1
"We didn't stay in the hotel a lot because we went for the sites not the room. Saying that, we picked this hotel because it was the cheapest but the hotel not having any parking we spent money on parking our car than what we could have spent on a better more expensive hotel with parking. Hotel is great for guys getaway weekend that won't have a car. Not a family frienly hotel. Dining tip: Long walk from hotel Gino's pizza is a must have!! Worth the walk. Many things in between hotel and Gino's to do so you can break up the walk.
",we didnt stay in the hotel a lot because we went for the sites not the room saying that we picked this hotel because it was the cheapest but the hotel not having any parking we spent money on parking our car than what we could have spent on a better more expensive hotel with parking hotel is great for guys getaway weekend that wont have a car not a family frienly hotel dining tip long walk from hotel ginos pizza is a must have worth the walk many things in between hotel and ginos to do so you can break up the walk,1
"Just back from spending Memorial Day weekend in Chicago. We decided to stay at the Talbott, and we reserved a room there over a month ago. I must say that we found the staff to be wonderful, but the accommodations to be quite disappointing. We were given room #1605. Avoid this room at all costs! The adjacent elevator is so noisy that it will keep you awake most of the night (and then awaken you at 6 AM). In addition, we had requested a king bed, and #1605 has two doubles. We were also surprised that there was no coffee maker in the room. Despite the very friendly staff and its super location, the Talbott was less than what we expected, and we would probably not stay there again.
",just back from spending memorial day weekend in chicago we decided to stay at the talbott and we reserved a room there over a month ago i must say that we found the staff to be wonderful but the accommodations to be quite disappointing we were given room  avoid this room at all costs the adjacent elevator is so noisy that it will keep you awake most of the night and then awaken you at  am in addition we had requested a king bed and  has two doubles we were also surprised that there was no coffee maker in the room despite the very friendly staff and its super location the talbott was less than what we expected and we would probably not stay there again,1
"I can't recall another time I've had to deal with such rude front desk help. While pleasant initially, as soon as I demonstrated the slightest bit of frustration that I was still waiting to claim my luggage for check-in (I arrived prior to check-in time, so they were holding a few bags), the true quality of this establishment surfaced. Never mind that the luggage wasn't sent up to our room in the afternoon or that i waited in the lobby for 15 minutes at 7:30pm still looking for my luggage or at least a bellhop. While that was a bit annoying, the worst part was witnessing the poor attitude of Donna, the very attractive but aloof front desk employee. Her lack of initiative was only matched by her pettiness, as I noticed she refused to make eye contact with me for the remainder of my stay, including when my family came down to the lobby the following morning. I also booked a rate that included parking, which Donna acknowledged at check-in but at check out billed me separately; I assume after I got on her bad side. Even with my last polite good bye to the front desk, I felt a phony, uppity attitude from Donna, and I really can't convey the extent of how insulting it felt. I can honestly say it was the worst part of my first trip to Chicago. The hotel is well appointed and the lobby was small but cozy. Great location as well. To be fair, most of the staff seemed very friendly, and I am not so obtuse as to not recognize my rating of this hotel is a statistical outlier. But I think most travelers, like me, would trade a few amenities for consistent and reliable service, so as to not have a ""situation"" that could single-handedly ruin a travel experience. Unfortunately, that was the case here.
",i cant recall another time ive had to deal with such rude front desk help while pleasant initially as soon as i demonstrated the slightest bit of frustration that i was still waiting to claim my luggage for checkin i arrived prior to checkin time so they were holding a few bags the true quality of this establishment surfaced never mind that the luggage wasnt sent up to our room in the afternoon or that i waited in the lobby for  minutes at pm still looking for my luggage or at least a bellhop while that was a bit annoying the worst part was witnessing the poor attitude of donna the very attractive but aloof front desk employee her lack of initiative was only matched by her pettiness as i noticed she refused to make eye contact with me for the remainder of my stay including when my family came down to the lobby the following morning i also booked a rate that included parking which donna acknowledged at checkin but at check out billed me separately i assume after i got on her bad side even with my last polite good bye to the front desk i felt a phony uppity attitude from donna and i really cant convey the extent of how insulting it felt i can honestly say it was the worst part of my first trip to chicago the hotel is well appointed and the lobby was small but cozy great location as well to be fair most of the staff seemed very friendly and i am not so obtuse as to not recognize my rating of this hotel is a statistical outlier but i think most travelers like me would trade a few amenities for consistent and reliable service so as to not have a situation that could singlehandedly ruin a travel experience unfortunately that was the case here,1
"The hotel was undergoing renovations so it was dirty and noisy. The entrance was really scary since it was covered with scaffolding, making it dark. They charge a lot for internet hook up, wifi is not included. The staff was very slow, I am assuming they were all new. They could not say where anything was or what attractions were nearby. The room was set up weird, the bathroom opened facing the bed, rather than the hall as most do. Room temp was hard to control, even though they had a digital thermostat. Overall I was very disappointed, had I been staying more than one night I would have switched hotels.
",the hotel was undergoing renovations so it was dirty and noisy the entrance was really scary since it was covered with scaffolding making it dark they charge a lot for internet hook up wifi is not included the staff was very slow i am assuming they were all new they could not say where anything was or what attractions were nearby the room was set up weird the bathroom opened facing the bed rather than the hall as most do room temp was hard to control even though they had a digital thermostat overall i was very disappointed had i been staying more than one night i would have switched hotels,1
"My two girlfriends and I arrived at the hotel, and found the hard rock had lost our reservation. I had just called three days before and had confirmed the reservation over the phone. The rude woman at the front desk treated us like we were lying. It wasn't until I started to cause a scene in front of the line of people checking in that she finally decided that she would research the issue. Ten minuets later she found our reservation. Our room wasn't ready, we were told that it would be ready at noon; we came back at 3 and were told it was still dirty! Room was very small. The bathroom shower, sink and floor were filthy. Room service trays sit in the hallways all day. The next morning we called down to get towels, they were never brought to the room, we had to drip dry. The only positive experience at the hotel was the concierge Christopher. He knew everything about the city and sent us to the perfect nightclub.
",my two girlfriends and i arrived at the hotel and found the hard rock had lost our reservation i had just called three days before and had confirmed the reservation over the phone the rude woman at the front desk treated us like we were lying it wasnt until i started to cause a scene in front of the line of people checking in that she finally decided that she would research the issue ten minuets later she found our reservation our room wasnt ready we were told that it would be ready at noon we came back at  and were told it was still dirty room was very small the bathroom shower sink and floor were filthy room service trays sit in the hallways all day the next morning we called down to get towels they were never brought to the room we had to drip dry the only positive experience at the hotel was the concierge christopher he knew everything about the city and sent us to the perfect nightclub,1
"Do you imagine getting there for the first time and overlooking the room, that was supposed to be ready, with used towels and the mouthwash opened and used? what about when they left the towel for the floor (the foot towel) to dry my face? what about the slippers that, although being still in the bag, had all the sole broken and left tiny plastic parts over the way to the garbage (all over the room, de facto). i didn't realise that would happen to me until i saw paris hilton on tv and then i knew god is great and he did it to us for being such an idiots to go to a company that has been able to create her. shame on us, actually!
",do you imagine getting there for the first time and overlooking the room that was supposed to be ready with used towels and the mouthwash opened and used what about when they left the towel for the floor the foot towel to dry my face what about the slippers that although being still in the bag had all the sole broken and left tiny plastic parts over the way to the garbage all over the room de facto i didnt realise that would happen to me until i saw paris hilton on tv and then i knew god is great and he did it to us for being such an idiots to go to a company that has been able to create her shame on us actually,1
"I want to issue a travel-warning to folks who might sign up for the weekend deal they offer through travelzoo from time to time: The deal says ""free breakfast"" included in the price. However, what they don't tell you, is that the breakfast consists of a cup of coffee and a bisquit (or two)! Moreover, you need to ask for these ""tickets"" at the lobby when you check in - they won't give them to you automatically! We stayed there over Christmas '03, and we, and I noticed several guests who bought the same package, had a rather unpleasant experience! The hotel is nice though, if you don't consider their lousy service!
",i want to issue a travelwarning to folks who might sign up for the weekend deal they offer through travelzoo from time to time the deal says free breakfast included in the price however what they dont tell you is that the breakfast consists of a cup of coffee and a bisquit or two moreover you need to ask for these tickets at the lobby when you check in  they wont give them to you automatically we stayed there over christmas  and we and i noticed several guests who bought the same package had a rather unpleasant experience the hotel is nice though if you dont consider their lousy service,1
"My daughter and I woke in the morning wanting to go swimming. When we arrived at the pool the water was covered by a white scum. I then attempted to use both of the phones at the pool, one white phone and one emergency red phone, to call the desk. Both were out of service!!!! I am glad there wasn't an emergency. As we were exited the pool area I ran into a hotel employee and told her about the problems and then asked her to call us when the pool was clean.... never heard back.
",my daughter and i woke in the morning wanting to go swimming when we arrived at the pool the water was covered by a white scum i then attempted to use both of the phones at the pool one white phone and one emergency red phone to call the desk both were out of service i am glad there wasnt an emergency as we were exited the pool area i ran into a hotel employee and told her about the problems and then asked her to call us when the pool was clean never heard back,1
"The room was dingy and run down - it felt like staying in a cheap motel. The carpet was exceptionally worn, wallpaper peeling, bathroom grout dingy. The place felt like it hadn't been redecorated in 30 years. On top of that, the windows would not open (not unusual for a hig-rise hotel), and there was no air fan for ac or heat - how the temp control was supposed to work, I have no idea (they said 'radient cooling' whatever that is), but we had to call down to the front desk and ask for a floor fan to cool the room and have some air circulation. We even went so far as to prop the door open and put the fan in the fan in the door while we were in the room to not feel suffocated. So much for privacy. I can't comment on the food, because we ate out at every chance. Chicago has some fantastic food! And much of it within easy distance to the hotel. The hotel is in a good location, near the waterfront and millenium park, shopping and dining. The conference facilities were average, but frustrating because they were in the basement and cell phone reception was non-existent. I will never stay in this hotel again, especially for the price, because of the poor room quality.
",the room was dingy and run down  it felt like staying in a cheap motel the carpet was exceptionally worn wallpaper peeling bathroom grout dingy the place felt like it hadnt been redecorated in  years on top of that the windows would not open not unusual for a higrise hotel and there was no air fan for ac or heat  how the temp control was supposed to work i have no idea they said radient cooling whatever that is but we had to call down to the front desk and ask for a floor fan to cool the room and have some air circulation we even went so far as to prop the door open and put the fan in the fan in the door while we were in the room to not feel suffocated so much for privacy i cant comment on the food because we ate out at every chance chicago has some fantastic food and much of it within easy distance to the hotel the hotel is in a good location near the waterfront and millenium park shopping and dining the conference facilities were average but frustrating because they were in the basement and cell phone reception was nonexistent i will never stay in this hotel again especially for the price because of the poor room quality,1
"First let me say, I try not to be too critical, but in some cases the truth is warranted! We checked in and things seemed fine. Location was excellent. Woke up the first morning, to a slightly rumpled bed covered in ""stains"", I hope-filthy and not 4 star hotel quality. Requested a linen change and heard a knock on the door- a gentleman was there to let me know if I wanted it done to take off the privacy sign, I did and no one even came until later in the day. The room was big enough, had no drawers, suposedly remodeled but carpet didn't reach the wall, toilet paper holder fell off constantly and shower head was broken. The mirrors were great and the water was always hot! The walls were paper thin, I heard every conversation the guests next door had. They were not noisy but you could hear everything including the t.v. through the walls and vents. Internet was $13.00, worked for a bit and then not again, I called customer service and spent 25 minutes on the phone and they asked if they could work on resetting the system and call back later. The hotel did give us a credit for the charges. At this point, enough was enough, we packed our bags and checked out. The front desk was very helpful- kudos to Rocco for caring and being the only friendly staff we saw other than the bell hops!!
",first let me say i try not to be too critical but in some cases the truth is warranted we checked in and things seemed fine location was excellent woke up the first morning to a slightly rumpled bed covered in stains i hopefilthy and not  star hotel quality requested a linen change and heard a knock on the door a gentleman was there to let me know if i wanted it done to take off the privacy sign i did and no one even came until later in the day the room was big enough had no drawers suposedly remodeled but carpet didnt reach the wall toilet paper holder fell off constantly and shower head was broken the mirrors were great and the water was always hot the walls were paper thin i heard every conversation the guests next door had they were not noisy but you could hear everything including the tv through the walls and vents internet was  worked for a bit and then not again i called customer service and spent  minutes on the phone and they asked if they could work on resetting the system and call back later the hotel did give us a credit for the charges at this point enough was enough we packed our bags and checked out the front desk was very helpful kudos to rocco for caring and being the only friendly staff we saw other than the bell hops,1
"Nice big rooms but stinky mildew hallways, fair room service menu and weird elevator set up really hurt my review on the Omni. Location was great but there are a lot of other options. If you get a really good deal on the room, I wouldn't say no.
",nice big rooms but stinky mildew hallways fair room service menu and weird elevator set up really hurt my review on the omni location was great but there are a lot of other options if you get a really good deal on the room i wouldnt say no,1
"My family has dubbed the Omni in Chicago ""Fawlty Towers"" because there always seems to be something wrong. This time our room was right above the kitchen and the odor of cooking grease wafted through our bedroom all night long. It smelled like a greasy spoon restaurant and it permeated all of our clothing. The bedroom window was bolted shut, so we couldn't get any fresh air into the room. With the amount that the Omni is charging for a room, they should have a much better ventilation system.
",my family has dubbed the omni in chicago fawlty towers because there always seems to be something wrong this time our room was right above the kitchen and the odor of cooking grease wafted through our bedroom all night long it smelled like a greasy spoon restaurant and it permeated all of our clothing the bedroom window was bolted shut so we couldnt get any fresh air into the room with the amount that the omni is charging for a room they should have a much better ventilation system,1
"Well, this used to be a Le Meridian Hotel, and it has changed for the worse. We kept having to remind them we booked a package, because we were being over-charged separately for everything, when it should have been included. We were supposed to have champagne in the room upon arrival, and did not. Two phone calls and three hours later, it finally showed up. We tried to have a drink in the bar, and even though we were the ONLY people there, three servers/bartenders came and went, talking to each other, not one of them acknowledging us. After ten minutes we left the hotel and went down the street for a drink. And don't bother to pay extra for ""City View""; because you may get the view we had from only the sixth floor, looking across the street directly into a plain brick wall - that is all we could see. Oh yes, the valet lost his cell phone in someone's car, and called me at home today to see if we found it. He wanted me to call him back at home. Nice of the hotel to give out our personal information to the staff, huh? For the money, stay at any other hotel in Chicago with the same price-point and it will be much much better.
",well this used to be a le meridian hotel and it has changed for the worse we kept having to remind them we booked a package because we were being overcharged separately for everything when it should have been included we were supposed to have champagne in the room upon arrival and did not two phone calls and three hours later it finally showed up we tried to have a drink in the bar and even though we were the only people there three serversbartenders came and went talking to each other not one of them acknowledging us after ten minutes we left the hotel and went down the street for a drink and dont bother to pay extra for city view because you may get the view we had from only the sixth floor looking across the street directly into a plain brick wall  that is all we could see oh yes the valet lost his cell phone in someones car and called me at home today to see if we found it he wanted me to call him back at home nice of the hotel to give out our personal information to the staff huh for the money stay at any other hotel in chicago with the same pricepoint and it will be much much better,1
"Not a good start when the front desk isn't willing to tell their customers that they have a problem with your room! We reserved a King Suite, and the hotel put us in a Queen Suite without telling us up front. Only after we confronted the Manager did they come clean about the switch, he offered us a free breakfast, but would not up-grade our room. The whole problem could have been avoided if they would have told us the truth and let us decide if we still were willing to stay at the Omni. We will not be retuning to this Hotel again.
",not a good start when the front desk isnt willing to tell their customers that they have a problem with your room we reserved a king suite and the hotel put us in a queen suite without telling us up front only after we confronted the manager did they come clean about the switch he offered us a free breakfast but would not upgrade our room the whole problem could have been avoided if they would have told us the truth and let us decide if we still were willing to stay at the omni we will not be retuning to this hotel again,1
"Thank god I got this hotel through priceline. I can't imagine paying full price for this place. The tub was moldy and dingy. The toilet didn't flush. Their selection of TV channels was limited to say the least. Unless you wanted to pay $5 for a rerun of an NBC show. Oh, and internet? Why that will set you back about $15 for the day. And breakfast? That's about $16 for a cup of coffee, a croissant and two slices of honeydew. This hotel is the pits. The customer service is....absent! When you walk in to the ridiculous lobby (decked out like some bad late 80's prom) there's no one to direct you upstairs to the check in. And once you're there, check in is very fast, i'll grant them that. This hotel is a big, crummy rip-off. I will never stay here (and will steer clear of Hyatts in general I believe).
",thank god i got this hotel through priceline i cant imagine paying full price for this place the tub was moldy and dingy the toilet didnt flush their selection of tv channels was limited to say the least unless you wanted to pay  for a rerun of an nbc show oh and internet why that will set you back about  for the day and breakfast thats about  for a cup of coffee a croissant and two slices of honeydew this hotel is the pits the customer service isabsent when you walk in to the ridiculous lobby decked out like some bad late s prom theres no one to direct you upstairs to the check in and once youre there check in is very fast ill grant them that this hotel is a big crummy ripoff i will never stay here and will steer clear of hyatts in general i believe,1
"My expectations were not high because I booked this hotel through priceline for $58 / night. An amazing deal if not for the fact that you had to wait 15 - 20 minutes for hot water. I called the front desk to tell them that there was no hot water - to which they nonchalantly replied: ""try running it for 15 to 20 minutes."" They forgot to tell me to keep the water running after my shower, if anyone else expected to use the shower. My boyfriend, who showered after me, had to wait another 10 minutes to get the shower warm again. To make matters worse, after room service was delivered, we called and said we needed another fork. They told us it would cost $3 ($1 for the fork, $2 for delivey charge). Absolutely ridiculous!! At least with a 1 star hotel, you get hot water. This is supposed to be a 4 star hotel. I guess you do get what you paid for - I just feel bad for the people who actually paid full price.
",my expectations were not high because i booked this hotel through priceline for   night an amazing deal if not for the fact that you had to wait    minutes for hot water i called the front desk to tell them that there was no hot water  to which they nonchalantly replied try running it for  to  minutes they forgot to tell me to keep the water running after my shower if anyone else expected to use the shower my boyfriend who showered after me had to wait another  minutes to get the shower warm again to make matters worse after room service was delivered we called and said we needed another fork they told us it would cost   for the fork  for delivey charge absolutely ridiculous at least with a  star hotel you get hot water this is supposed to be a  star hotel i guess you do get what you paid for  i just feel bad for the people who actually paid full price,1
"My daughter and I woke in the morning wanting to go swimming. When we arrived at the pool the water was covered by a white scum. I then attempted to use both of the phones at the pool, one white phone and one emergency red phone, to call the desk. Both were out of service!!!! I am glad there wasn't an emergency. As we were exited the pool area I ran into a hotel employee and told her about the problems and then asked her to call us when the pool was clean.... never heard back. One more thing, in our room the furniture was mostly child friendly except for a large metal and glass outdated coffee table. Within 30 minutes my 5 year old fell and hit her mouth and began bleeding. They need to update this piece of furniture.
",my daughter and i woke in the morning wanting to go swimming when we arrived at the pool the water was covered by a white scum i then attempted to use both of the phones at the pool one white phone and one emergency red phone to call the desk both were out of service i am glad there wasnt an emergency as we were exited the pool area i ran into a hotel employee and told her about the problems and then asked her to call us when the pool was clean never heard back one more thing in our room the furniture was mostly child friendly except for a large metal and glass outdated coffee table within  minutes my  year old fell and hit her mouth and began bleeding they need to update this piece of furniture,1
"Let me first start by saying I have always been pleased with the Conrad hotels and that is why I chose the Conrad Chicago. I was very disappointed in the level of service. 3 phone calls to get maintenance to fix the bathroom sink, unpleasant experience in the Terrace resturant, front desk not aware of room eminities, and a very uncaring MOD! All the Conrad hotels I have stayed at have been 5 STAR but not this one. I have to give it 2 stars!!!:(
",let me first start by saying i have always been pleased with the conrad hotels and that is why i chose the conrad chicago i was very disappointed in the level of service  phone calls to get maintenance to fix the bathroom sink unpleasant experience in the terrace resturant front desk not aware of room eminities and a very uncaring mod all the conrad hotels i have stayed at have been  star but not this one i have to give it  stars,1
"I travel to chicago quite often, and have stayed at a bunch of hotels. I stayed at Conrad a couple of times. My impression was not too good. Both times the receptionist was quite cold and I didn't feel welcome at all. The room was noisy. Thin walls, and you could hear exactly what the next room is talking about. One time the tv was broken too, and a guy came in and took like an hour to fix it... Anyway, given that this is a 4.5 star hotel, it really didnt live up to my expectations. After the 1st time at this hotel, I thought I might give it a second try. After the 2nd time, I decided I am really not coming back, especially given that there are so many other hotels close by. The other attendees of our conferences were also complaining about the hotel. So I guess I am not alone in this...
",i travel to chicago quite often and have stayed at a bunch of hotels i stayed at conrad a couple of times my impression was not too good both times the receptionist was quite cold and i didnt feel welcome at all the room was noisy thin walls and you could hear exactly what the next room is talking about one time the tv was broken too and a guy came in and took like an hour to fix it anyway given that this is a  star hotel it really didnt live up to my expectations after the st time at this hotel i thought i might give it a second try after the nd time i decided i am really not coming back especially given that there are so many other hotels close by the other attendees of our conferences were also complaining about the hotel so i guess i am not alone in this,1
"Complete disappointment. Problems: 1. The alarm clock/stereo thing was broken in my room. It was constantly emitting low, changing hissing noises. Sooo annoying. And there was no off switch on the damn thing. I had to move the bed to unplug it (the outlet was wayyy back, buried behind the big bed). I kept hearing it, and didn't realize what it was, until it had kept me awake for a few hours. 2. The shower was ONLY incredibly hot. Turn it all the way cold...very hot. Turn it to hot, and you get boiling hot. Grrrrreat. So how do I get water that won't scald me? This is very inconvenient early in the morning when you need a shower and are in a hurry, and have to dance into and out of painfully hot water. Good job Omni! 3. Hallway carpets are disgusting and old. Walking around, you'd think you're in a motel 6. And my floor had been flooded or something, and they had box fans running in the hallway, 24/7, to try to dry it out. Talk about an overpriced dump.
",complete disappointment problems  the alarm clockstereo thing was broken in my room it was constantly emitting low changing hissing noises sooo annoying and there was no off switch on the damn thing i had to move the bed to unplug it the outlet was wayyy back buried behind the big bed i kept hearing it and didnt realize what it was until it had kept me awake for a few hours  the shower was only incredibly hot turn it all the way coldvery hot turn it to hot and you get boiling hot grrrrreat so how do i get water that wont scald me this is very inconvenient early in the morning when you need a shower and are in a hurry and have to dance into and out of painfully hot water good job omni  hallway carpets are disgusting and old walking around youd think youre in a motel  and my floor had been flooded or something and they had box fans running in the hallway  to try to dry it out talk about an overpriced dump,1
"This hotel has a great location, and very friendly staff. However, the physical condition of the property has certainly fallen behind the competition. I use to be a regular at this hotel . . . but have not been back for 15 years. Rooms have not been well maintained (old carpets frayed at doors), wall paper peeling off of the walls, TV's from the 80's. There is currently construction going on in the lobby area, making it impossible to get to the restaurant without leaving the hotel and walking to an outside door.
",this hotel has a great location and very friendly staff however the physical condition of the property has certainly fallen behind the competition i use to be a regular at this hotel    but have not been back for  years rooms have not been well maintained old carpets frayed at doors wall paper peeling off of the walls tvs from the s there is currently construction going on in the lobby area making it impossible to get to the restaurant without leaving the hotel and walking to an outside door,1
"staff was very courteous. desk clerk gave only one coupon for the free breakfast instead of two. second desk clerk gave the wrong time for the breakfast on the second day, causing us to miss the free period. room was very clean, with a nice view of the river. bed was very comfortable. toilet looked like it belonged in a public restroom (no tank; instead it had a stainless steel valve) instead of a 4-star hotel. no dresser to store clothes. no wastebasket in the room, and there was a cover for the icebucket, but no icebucket. folding luggage stand had a broken strap. location was good, close to the river. several american-style eating places nearby. overall, a disappointment for a four-star hotel. i expected more for a hyatt regency.
",staff was very courteous desk clerk gave only one coupon for the free breakfast instead of two second desk clerk gave the wrong time for the breakfast on the second day causing us to miss the free period room was very clean with a nice view of the river bed was very comfortable toilet looked like it belonged in a public restroom no tank instead it had a stainless steel valve instead of a star hotel no dresser to store clothes no wastebasket in the room and there was a cover for the icebucket but no icebucket folding luggage stand had a broken strap location was good close to the river several americanstyle eating places nearby overall a disappointment for a fourstar hotel i expected more for a hyatt regency,1
"They allowed parties to go on all night and booked us in a room with no running water. We called security twice for them to do nothing about the party. When they finally came up about 30 people filed out of that room only to file right back in after about 10 minutes. When we called back nothing was done about it. My 2 year old son was awaken by all the loud music and cursing. THEN we get up the next morning at 7:30 to get ready only to find that we have no running water. After the maintenance man piddles around with it for a half hour we have no time to shower and have to ride the two hour train ride dirty and tired from no sleep. They did not resolve this issue. They just keep passing my complaint to ""managers"" supposedly. It was the worst stay of my life and my poor two year old had to be there for it
",they allowed parties to go on all night and booked us in a room with no running water we called security twice for them to do nothing about the party when they finally came up about  people filed out of that room only to file right back in after about  minutes when we called back nothing was done about it my  year old son was awaken by all the loud music and cursing then we get up the next morning at  to get ready only to find that we have no running water after the maintenance man piddles around with it for a half hour we have no time to shower and have to ride the two hour train ride dirty and tired from no sleep they did not resolve this issue they just keep passing my complaint to managers supposedly it was the worst stay of my life and my poor two year old had to be there for it,1
"no bell boys there when you need them, sully staff, no smiles at all in this place. had to wait 30 min for my luggage and was never greeted by any of the staff. boy, sure is a lousy fairmont compared to the one in SF. never here again!
",no bell boys there when you need them sully staff no smiles at all in this place had to wait  min for my luggage and was never greeted by any of the staff boy sure is a lousy fairmont compared to the one in sf never here again,1
"Will start by saying the employees were wonderful, especially in the restaurant / bar employees, could not have been nicer.....what appeared to be the hotel manager went above and beyond....Unfortunately, that's where it ends! The rooms, in my opinion, appeared different then pictures and were worn and ratty...you know, uninviting sofa and crappy coffee table and desk area... the first room I was given had bright construction lights shining in my room and men working on the next building that were looking directly into my window!!I kid you not; they seemed as if they were about 15-20 ft from my window!! And this was after I specifically had asked for a room that might have a decent view..I was then switched to a room that had virtually no light and was truly, again... just worn out!!!NOT a 4 star hotel, this seemed to be closer to a 2, perhaps being extremely kind 3 star...I travel on business so I know the difference...I merely touched the cabinet door on the bar unit and it literally fell off in my hand! I complained to a very nice woman from housekeeping and to her credit, she made sure the door was fixed ASAP. They gave me a bottle of wine to compensate..which I utilized to dull my senses as to my surroundings for the next 2 days....I wanted to give Omni a shot...big mistake... Unfortunately, brought a friend with me to show her how great Chicago was and I was soooo embarrassed, as I had chosen the hotel...She was extremely disappointed as well...should have gone with my first instinct which was the Conrad!! Lesson learned!
",will start by saying the employees were wonderful especially in the restaurant  bar employees could not have been nicerwhat appeared to be the hotel manager went above and beyondunfortunately thats where it ends the rooms in my opinion appeared different then pictures and were worn and rattyyou know uninviting sofa and crappy coffee table and desk area the first room i was given had bright construction lights shining in my room and men working on the next building that were looking directly into my windowi kid you not they seemed as if they were about  ft from my window and this was after i specifically had asked for a room that might have a decent viewi was then switched to a room that had virtually no light and was truly again just worn outnot a  star hotel this seemed to be closer to a  perhaps being extremely kind  stari travel on business so i know the differencei merely touched the cabinet door on the bar unit and it literally fell off in my hand i complained to a very nice woman from housekeeping and to her credit she made sure the door was fixed asap they gave me a bottle of wine to compensatewhich i utilized to dull my senses as to my surroundings for the next  daysi wanted to give omni a shotbig mistake unfortunately brought a friend with me to show her how great chicago was and i was soooo embarrassed as i had chosen the hotelshe was extremely disappointed as wellshould have gone with my first instinct which was the conrad lesson learned,1
""" Barely Average Hotel at Premium Price"" This hotel has a beautiful lobby but fails to fails to maintain its standards beyond the lobby. I have stayed in the Conrad in Dublin, Ireland and in HongKong both of which I loved. I was looking forward to staying at this hotel. I was extremely disappointed. I am very surprised that this hotel is allowed to carry the Conrad name. Pros: Elegant lobby nicely decorated with fresh flowers Location: Located in the Heart of Chicago Disappointments - Stained and worn out carpet in hallway - Room was small - Phone and lightbulb in room were broken - Breakfast was $60 for two people, service was slow and impolite - Hotel rationed soaps and shampoo, one bar of soap to share and one bottle of shampoo which was not replaced for two days, I felt like I was staying at a budget hotel. and to cap off my stay the hotel made a billing error which took three months and more effort than it was worth to correct. I would not stay at this hotel again, It just is not worth the premium price they charge.
", barely average hotel at premium price this hotel has a beautiful lobby but fails to fails to maintain its standards beyond the lobby i have stayed in the conrad in dublin ireland and in hongkong both of which i loved i was looking forward to staying at this hotel i was extremely disappointed i am very surprised that this hotel is allowed to carry the conrad name pros elegant lobby nicely decorated with fresh flowers location located in the heart of chicago disappointments  stained and worn out carpet in hallway  room was small  phone and lightbulb in room were broken  breakfast was  for two people service was slow and impolite  hotel rationed soaps and shampoo one bar of soap to share and one bottle of shampoo which was not replaced for two days i felt like i was staying at a budget hotel and to cap off my stay the hotel made a billing error which took three months and more effort than it was worth to correct i would not stay at this hotel again it just is not worth the premium price they charge,1
"My husband and I were very excited to be staying at the Conrad, unfortunately, we would never stay in this hotel again. The rooms looked nice, but the closer you look there was mold in the bathroom and red stains that looked like dried blood near the sink. The room service cost was super high - costing us over $100 for 1 burger, 1 order of french toast, 2 pops and 2 desserts. In the middle of the night the pipes in our room made a very loud vibrating noise which kept us awake. We called the front desk and it took almost 40 minutes for someone to walk over to our room (we were on the 5th floor, same as the reception desk). They did nothing to fix it and the same thing continued the following night and anytime the room above us or to the right used their shower. The staff was friendly enough, but NOT helpful and they did nothing to try and make our stay better with all of the problems. There was not even a coffee pot in the room. Definitely would NOT stay here again for the price. NOT worth it!
",my husband and i were very excited to be staying at the conrad unfortunately we would never stay in this hotel again the rooms looked nice but the closer you look there was mold in the bathroom and red stains that looked like dried blood near the sink the room service cost was super high  costing us over  for  burger  order of french toast  pops and  desserts in the middle of the night the pipes in our room made a very loud vibrating noise which kept us awake we called the front desk and it took almost  minutes for someone to walk over to our room we were on the th floor same as the reception desk they did nothing to fix it and the same thing continued the following night and anytime the room above us or to the right used their shower the staff was friendly enough but not helpful and they did nothing to try and make our stay better with all of the problems there was not even a coffee pot in the room definitely would not stay here again for the price not worth it,1
"No excuse for a hotel like this to have cold showers on three consecutive days and then to tell customer that engineering will look at it and that we should have told them sooner. I wouldn't expect a cold shower at a budget hotel, let alone an Omni. Great location and the bar is nice.
",no excuse for a hotel like this to have cold showers on three consecutive days and then to tell customer that engineering will look at it and that we should have told them sooner i wouldnt expect a cold shower at a budget hotel let alone an omni great location and the bar is nice,1
